Source node name,Source node type,Relationship type,Target node type,Target node name
DB00692,DRUG,TREAT,DISEASE,C0027540
DB00692,DRUG,TREAT,DISEASE,C0031511
DB00692,DRUG,TREAT,DISEASE,C0520539
DB00621,DRUG,TREAT,DISEASE,C0151825
DB13100,DRUG,TREAT,DISEASE,C0009450
DB13100,DRUG,TREAT,DISEASE,C0019158
DB13100,DRUG,TREAT,DISEASE,C0019163
DB13100,DRUG,TREAT,DISEASE,C0042769
DB13100,DRUG,TREAT,DISEASE,C0149709
DB13100,DRUG,TREAT,DISEASE,C0276609
DB13100,DRUG,TREAT,DISEASE,C0277730
DB13100,DRUG,TREAT,DISEASE,C0392390
DB00541,DRUG,TREAT,DISEASE,C0006142
DB00541,DRUG,TREAT,DISEASE,C0007959
DB00541,DRUG,TREAT,DISEASE,C0019829
DB00541,DRUG,TREAT,DISEASE,C0020517
DB00541,DRUG,TREAT,DISEASE,C0023418
DB00541,DRUG,TREAT,DISEASE,C0023449
DB00541,DRUG,TREAT,DISEASE,C0024299
DB00541,DRUG,TREAT,DISEASE,C0025202
DB00541,DRUG,TREAT,DISEASE,C0026948
DB00541,DRUG,TREAT,DISEASE,C0027651
DB00541,DRUG,TREAT,DISEASE,C0027708
DB00541,DRUG,TREAT,DISEASE,C0027819
DB00541,DRUG,TREAT,DISEASE,C0029463
DB00541,DRUG,TREAT,DISEASE,C0035412
DB00541,DRUG,TREAT,DISEASE,C0043117
DB00541,DRUG,TREAT,DISEASE,C0085669
DB00541,DRUG,TREAT,DISEASE,C0262584
DB00541,DRUG,TREAT,DISEASE,C0302592
DB00541,DRUG,TREAT,DISEASE,C0553580
DB04844,DRUG,TREAT,DISEASE,C0008489
DB04844,DRUG,TREAT,DISEASE,C0020179
DB04844,DRUG,TREAT,DISEASE,C0026650
DB04844,DRUG,TREAT,DISEASE,C0221169
DB04844,DRUG,TREAT,DISEASE,C0686347
DB00974,DRUG,TREAT,DISEASE,C0012254
DB00974,DRUG,TREAT,DISEASE,C0020437
DB00974,DRUG,TREAT,DISEASE,C0023176
DB00974,DRUG,TREAT,DISEASE,C0085584
DB00974,DRUG,TREAT,DISEASE,C0085612
DB00974,DRUG,TREAT,DISEASE,C2220426
DB00847,DRUG,TREAT,DISEASE,C0035078
DB00847,DRUG,TREAT,DISEASE,C2931187
DB00258,DRUG,TREAT,DISEASE,C0022661
DB00258,DRUG,TREAT,DISEASE,C0085681
DB00432,DRUG,TREAT,DISEASE,C0019348
DB00432,DRUG,TREAT,DISEASE,C0020517
DB00432,DRUG,TREAT,DISEASE,C0022568
DB00432,DRUG,TREAT,DISEASE,C0022573
DB00432,DRUG,TREAT,DISEASE,C1262036
DB00556,DRUG,TREAT,DISEASE,C0007222
DB00556,DRUG,TREAT,DISEASE,C1956346
DB03575,DRUG,TREAT,DISEASE,C0020517
DB03575,DRUG,TREAT,DISEASE,C0020523
DB05246,DRUG,TREAT,DISEASE,C0014553
DB05246,DRUG,TREAT,DISEASE,C0036572
DB03754,DRUG,TREAT,DISEASE,C0001122
DB03754,DRUG,TREAT,DISEASE,C0001127
DB03754,DRUG,TREAT,DISEASE,C0018790
DB03754,DRUG,TREAT,DISEASE,C0220981
DB03754,DRUG,TREAT,DISEASE,C0860760
DB01176,DRUG,TREAT,DISEASE,C0006142
DB01176,DRUG,TREAT,DISEASE,C0025281
DB01176,DRUG,TREAT,DISEASE,C0026603
DB01176,DRUG,TREAT,DISEASE,C0027497
DB01176,DRUG,TREAT,DISEASE,C0042571
DB01176,DRUG,TREAT,DISEASE,C0042963
DB01176,DRUG,TREAT,DISEASE,C0221423
DB01176,DRUG,TREAT,DISEASE,C0520905
DB01176,DRUG,TREAT,DISEASE,C2004489
DB00937,DRUG,TREAT,DISEASE,C0003123
DB00937,DRUG,TREAT,DISEASE,C0011849
DB00937,DRUG,TREAT,DISEASE,C0020473
DB00937,DRUG,TREAT,DISEASE,C0020538
DB00937,DRUG,TREAT,DISEASE,C0028754
DB00937,DRUG,TREAT,DISEASE,C0043096
DB09096,DRUG,TREAT,DISEASE,C0001144
DB00600,DRUG,TREAT,DISEASE,C0011603
DB00600,DRUG,TREAT,DISEASE,C0025202
DB00600,DRUG,TREAT,DISEASE,C0025218
DB00600,DRUG,TREAT,DISEASE,C0027962
DB00600,DRUG,TREAT,DISEASE,C0042900
DB00600,DRUG,TREAT,DISEASE,C0162834
DB00600,DRUG,TREAT,DISEASE,C0162835
DB00600,DRUG,TREAT,DISEASE,C0221263
DB00868,DRUG,TREAT,DISEASE,C0010200
DB00868,DRUG,TREAT,DISEASE,C0728899
DB00607,DRUG,TREAT,DISEASE,C0009450
DB00607,DRUG,TREAT,DISEASE,C0038160
DB00607,DRUG,TREAT,DISEASE,C1306571
DB01223,DRUG,TREAT,DISEASE,C0004096
DB01223,DRUG,TREAT,DISEASE,C0006266
DB01223,DRUG,TREAT,DISEASE,C0008677
DB01223,DRUG,TREAT,DISEASE,C0012797
DB01223,DRUG,TREAT,DISEASE,C0013404
DB01223,DRUG,TREAT,DISEASE,C0018802
DB01223,DRUG,TREAT,DISEASE,C0023212
DB01223,DRUG,TREAT,DISEASE,C0023895
DB01223,DRUG,TREAT,DISEASE,C0024115
DB01223,DRUG,TREAT,DISEASE,C0024117
DB01223,DRUG,TREAT,DISEASE,C0027765
DB01223,DRUG,TREAT,DISEASE,C0034067
DB01223,DRUG,TREAT,DISEASE,C0034072
DB01223,DRUG,TREAT,DISEASE,C0877430
DB01223,DRUG,TREAT,DISEASE,C1167661
DB01223,DRUG,TREAT,DISEASE,C1258192
DB13169,DRUG,TREAT,DISEASE,C0002871
DB13169,DRUG,TREAT,DISEASE,C1565489
DB00647,DRUG,TREAT,DISEASE,C0030193
DB09460,DRUG,TREAT,DISEASE,C0001122
DB09460,DRUG,TREAT,DISEASE,C0001125
DB09460,DRUG,TREAT,DISEASE,C0001126
DB09460,DRUG,TREAT,DISEASE,C0011175
DB09460,DRUG,TREAT,DISEASE,C0011849
DB09460,DRUG,TREAT,DISEASE,C0011991
DB09460,DRUG,TREAT,DISEASE,C0018790
DB09460,DRUG,TREAT,DISEASE,C0020461
DB09460,DRUG,TREAT,DISEASE,C0022658
DB09460,DRUG,TREAT,DISEASE,C0022661
DB09460,DRUG,TREAT,DISEASE,C0036974
DB09460,DRUG,TREAT,DISEASE,C0161544
DB09460,DRUG,TREAT,DISEASE,C0220981
DB09460,DRUG,TREAT,DISEASE,C0220982
DB09460,DRUG,TREAT,DISEASE,C0233494
DB09460,DRUG,TREAT,DISEASE,C0234215
DB09460,DRUG,TREAT,DISEASE,C0235575
DB09460,DRUG,TREAT,DISEASE,C0599918
DB09460,DRUG,TREAT,DISEASE,C0728899
DB09460,DRUG,TREAT,DISEASE,C0740265
DB09460,DRUG,TREAT,DISEASE,C1096717
DB09460,DRUG,TREAT,DISEASE,C1392658
DB09460,DRUG,TREAT,DISEASE,C1565489
DB09084,DRUG,TREAT,DISEASE,C0030193
DB09084,DRUG,TREAT,DISEASE,C0242429
DB09084,DRUG,TREAT,DISEASE,C1699324
DB00632,DRUG,TREAT,DISEASE,C0019345
DB00632,DRUG,TREAT,DISEASE,C0019348
DB00632,DRUG,TREAT,DISEASE,C0032961
DB00632,DRUG,TREAT,DISEASE,C0232910
DB13872,DRUG,TREAT,DISEASE,C0013146
DB13872,DRUG,TREAT,DISEASE,C0029221
DB13872,DRUG,TREAT,DISEASE,C0231303
DB13872,DRUG,TREAT,DISEASE,C0851578
DB13872,DRUG,TREAT,DISEASE,C0917801
DB00570,DRUG,TREAT,DISEASE,C0006826
DB00570,DRUG,TREAT,DISEASE,C0007097
DB00570,DRUG,TREAT,DISEASE,C0008497
DB00570,DRUG,TREAT,DISEASE,C0019621
DB00570,DRUG,TREAT,DISEASE,C0019829
DB00570,DRUG,TREAT,DISEASE,C0023381
DB00570,DRUG,TREAT,DISEASE,C0024299
DB00570,DRUG,TREAT,DISEASE,C0026948
DB00570,DRUG,TREAT,DISEASE,C0036220
DB00570,DRUG,TREAT,DISEASE,C0153594
DB00570,DRUG,TREAT,DISEASE,C0677483
DB00570,DRUG,TREAT,DISEASE,C0678222
DB00570,DRUG,TREAT,DISEASE,C0740345
DB09125,DRUG,TREAT,DISEASE,C0001126
DB09125,DRUG,TREAT,DISEASE,C0392525
DB11072,DRUG,TREAT,DISEASE,C0001175
DB11072,DRUG,TREAT,DISEASE,C0011334
DB11072,DRUG,TREAT,DISEASE,C0011432
DB11072,DRUG,TREAT,DISEASE,C0016325
DB11072,DRUG,TREAT,DISEASE,C0017574
DB11072,DRUG,TREAT,DISEASE,C0020517
DB11072,DRUG,TREAT,DISEASE,C0043352
DB11072,DRUG,TREAT,DISEASE,C0333355
DB11072,DRUG,TREAT,DISEASE,C0728725
DB00660,DRUG,TREAT,DISEASE,C0002871
DB00660,DRUG,TREAT,DISEASE,C0020517
DB00660,DRUG,TREAT,DISEASE,C0234215
DB01100,DRUG,TREAT,DISEASE,C0040517
DB01100,DRUG,TREAT,DISEASE,C0085631
DB01100,DRUG,TREAT,DISEASE,C0221765
DB01100,DRUG,TREAT,DISEASE,C0233571
DB01100,DRUG,TREAT,DISEASE,C0235195
DB01100,DRUG,TREAT,DISEASE,C0424295
DB00693,DRUG,TREAT,DISEASE,C0339289
DB11104,DRUG,TREAT,DISEASE,C0007222
DB11104,DRUG,TREAT,DISEASE,C1956346
DB01618,DRUG,TREAT,DISEASE,C0036341
DB01618,DRUG,TREAT,DISEASE,C0686347
DB01592,DRUG,TREAT,DISEASE,C0162316
DB01592,DRUG,TREAT,DISEASE,C0233494
DB01592,DRUG,TREAT,DISEASE,C0240066
DB01592,DRUG,TREAT,DISEASE,C0271930
DB12403,DRUG,TREAT,DISEASE,C0027627
DB12403,DRUG,TREAT,DISEASE,C0030193
DB12403,DRUG,TREAT,DISEASE,C0151825
DB12403,DRUG,TREAT,DISEASE,C0238792
DB12403,DRUG,TREAT,DISEASE,C0376358
DB12965,DRUG,TREAT,DISEASE,C0433445
DB12965,DRUG,TREAT,DISEASE,C1141927
DB11136,DRUG,TREAT,DISEASE,C0002878
DB11136,DRUG,TREAT,DISEASE,C0231337
DB09130,DRUG,TREAT,DISEASE,C0002453
DB09130,DRUG,TREAT,DISEASE,C0041747
DB09130,DRUG,TREAT,DISEASE,C0425979
DB12091,DRUG,TREAT,DISEASE,C0006118
DB12091,DRUG,TREAT,DISEASE,C0006145
DB12091,DRUG,TREAT,DISEASE,C0023895
DB12091,DRUG,TREAT,DISEASE,C0042373
DB01593,DRUG,TREAT,DISEASE,C0019202
DB01593,DRUG,TREAT,DISEASE,C0023895
DB00653,DRUG,TREAT,DISEASE,C0013537
DB00653,DRUG,TREAT,DISEASE,C0020598
DB00653,DRUG,TREAT,DISEASE,C0024473
DB00653,DRUG,TREAT,DISEASE,C0032914
DB00653,DRUG,TREAT,DISEASE,C0036572
DB00653,DRUG,TREAT,DISEASE,C0039621
DB00653,DRUG,TREAT,DISEASE,C0151723
DB00971,DRUG,TREAT,DISEASE,C0036508
DB00971,DRUG,TREAT,DISEASE,C0040262
DB00971,DRUG,TREAT,DISEASE,C0221244
DB00971,DRUG,TREAT,DISEASE,C0847631
DB11150,DRUG,TREAT,DISEASE,C0014866
DB09414,DRUG,TREAT,DISEASE,C0085682
DB11092,DRUG,TREAT,DISEASE,C0011334
DB09316,DRUG,TREAT,DISEASE,C0022116
DB09316,DRUG,TREAT,DISEASE,C0027051
DB09316,DRUG,TREAT,DISEASE,C0151744
DB09316,DRUG,TREAT,DISEASE,C0155626
DB09316,DRUG,TREAT,DISEASE,C0155668
DB09316,DRUG,TREAT,DISEASE,C0424295
DB09316,DRUG,TREAT,DISEASE,C0595928
DB09316,DRUG,TREAT,DISEASE,C1956346
DB00720,DRUG,TREAT,DISEASE,C0004096
DB00720,DRUG,TREAT,DISEASE,C0006826
DB00720,DRUG,TREAT,DISEASE,C0010346
DB00720,DRUG,TREAT,DISEASE,C0020437
DB00720,DRUG,TREAT,DISEASE,C0020517
DB00720,DRUG,TREAT,DISEASE,C0026764
DB00720,DRUG,TREAT,DISEASE,C0149911
DB00720,DRUG,TREAT,DISEASE,C0153690
DB00720,DRUG,TREAT,DISEASE,C0221204
DB00720,DRUG,TREAT,DISEASE,C0232807
DB00720,DRUG,TREAT,DISEASE,C0856716
DB00720,DRUG,TREAT,DISEASE,C1287298
DB06767,DRUG,TREAT,DISEASE,C0220983
DB06153,DRUG,TREAT,DISEASE,C0033893
DB06153,DRUG,TREAT,DISEASE,C0042376
DB06153,DRUG,TREAT,DISEASE,C0149931
DB01020,DRUG,TREAT,DISEASE,C0002962
DB01020,DRUG,TREAT,DISEASE,C0027051
DB01020,DRUG,TREAT,DISEASE,C0151744
DB01020,DRUG,TREAT,DISEASE,C0235462
DB01020,DRUG,TREAT,DISEASE,C0264716
DB01020,DRUG,TREAT,DISEASE,C1956346
DB01356,DRUG,TREAT,DISEASE,C0001807
DB01356,DRUG,TREAT,DISEASE,C0005586
DB01356,DRUG,TREAT,DISEASE,C0020039
DB01356,DRUG,TREAT,DISEASE,C0233657
DB01356,DRUG,TREAT,DISEASE,C0233681
DB01356,DRUG,TREAT,DISEASE,C0233718
DB01356,DRUG,TREAT,DISEASE,C0338831
DB01356,DRUG,TREAT,DISEASE,C0349208
DB01356,DRUG,TREAT,DISEASE,C0424295
DB01356,DRUG,TREAT,DISEASE,C0853193
DB00389,DRUG,TREAT,DISEASE,C0020550
DB00389,DRUG,TREAT,DISEASE,C0040156
DB00389,DRUG,TREAT,DISEASE,C0342127
DB09117,DRUG,TREAT,DISEASE,C0001957
DB09117,DRUG,TREAT,DISEASE,C0003467
DB09117,DRUG,TREAT,DISEASE,C0011206
DB09117,DRUG,TREAT,DISEASE,C0030193
DB09117,DRUG,TREAT,DISEASE,C0038220
DB09117,DRUG,TREAT,DISEASE,C0039614
DB09117,DRUG,TREAT,DISEASE,C0085631
DB09117,DRUG,TREAT,DISEASE,C0233571
DB09117,DRUG,TREAT,DISEASE,C0236663
DB00687,DRUG,TREAT,DISEASE,C0001403
DB00687,DRUG,TREAT,DISEASE,C0006142
DB00687,DRUG,TREAT,DISEASE,C0006826
DB00687,DRUG,TREAT,DISEASE,C0020651
DB00687,DRUG,TREAT,DISEASE,C0271738
DB00687,DRUG,TREAT,DISEASE,C0302280
DB01214,DRUG,TREAT,DISEASE,C0017612
DB01214,DRUG,TREAT,DISEASE,C0028840
DB00776,DRUG,TREAT,DISEASE,C0014544
DB00776,DRUG,TREAT,DISEASE,C0014547
DB00776,DRUG,TREAT,DISEASE,C0036572
DB00776,DRUG,TREAT,DISEASE,C0494475
DB00776,DRUG,TREAT,DISEASE,C0751495
DB00644,DRUG,TREAT,DISEASE,C0021359
DB00644,DRUG,TREAT,DISEASE,C0042134
DB00644,DRUG,TREAT,DISEASE,C0429468
DB00644,DRUG,TREAT,DISEASE,C0476089
DB00841,DRUG,TREAT,DISEASE,C0004238
DB00841,DRUG,TREAT,DISEASE,C0018799
DB00841,DRUG,TREAT,DISEASE,C0018802
DB00841,DRUG,TREAT,DISEASE,C0038454
DB00841,DRUG,TREAT,DISEASE,C0085128
DB00841,DRUG,TREAT,DISEASE,C0428776
DB00841,DRUG,TREAT,DISEASE,C0857121
DB00841,DRUG,TREAT,DISEASE,C1258192
DB00841,DRUG,TREAT,DISEASE,C1287298
DB00841,DRUG,TREAT,DISEASE,C1961112
DB00686,DRUG,TREAT,DISEASE,C0232849
DB00686,DRUG,TREAT,DISEASE,C0234215
DB00686,DRUG,TREAT,DISEASE,C0282488
DB00958,DRUG,TREAT,DISEASE,C0002792
DB00958,DRUG,TREAT,DISEASE,C0005684
DB00958,DRUG,TREAT,DISEASE,C0006118
DB00958,DRUG,TREAT,DISEASE,C0006142
DB00958,DRUG,TREAT,DISEASE,C0006826
DB00958,DRUG,TREAT,DISEASE,C0007097
DB00958,DRUG,TREAT,DISEASE,C0023418
DB00958,DRUG,TREAT,DISEASE,C0024299
DB00958,DRUG,TREAT,DISEASE,C0025202
DB00958,DRUG,TREAT,DISEASE,C0027651
DB00958,DRUG,TREAT,DISEASE,C0027708
DB00958,DRUG,TREAT,DISEASE,C0027819
DB00958,DRUG,TREAT,DISEASE,C0027947
DB00958,DRUG,TREAT,DISEASE,C0029463
DB00958,DRUG,TREAT,DISEASE,C0029925
DB00958,DRUG,TREAT,DISEASE,C0035335
DB00958,DRUG,TREAT,DISEASE,C0035412
DB00958,DRUG,TREAT,DISEASE,C0149925
DB00958,DRUG,TREAT,DISEASE,C0153594
DB00958,DRUG,TREAT,DISEASE,C0235032
DB00958,DRUG,TREAT,DISEASE,C0302592
DB00958,DRUG,TREAT,DISEASE,C0476089
DB00958,DRUG,TREAT,DISEASE,C0553580
DB00958,DRUG,TREAT,DISEASE,C0677483
DB00958,DRUG,TREAT,DISEASE,C0684249
DB00958,DRUG,TREAT,DISEASE,C1140680
DB00958,DRUG,TREAT,DISEASE,C1261473
DB00958,DRUG,TREAT,DISEASE,C1565489
DB01393,DRUG,TREAT,DISEASE,C0010054
DB01393,DRUG,TREAT,DISEASE,C0020443
DB01393,DRUG,TREAT,DISEASE,C0020473
DB01393,DRUG,TREAT,DISEASE,C0020480
DB01393,DRUG,TREAT,DISEASE,C0030305
DB01393,DRUG,TREAT,DISEASE,C0035078
DB01393,DRUG,TREAT,DISEASE,C0242339
DB01393,DRUG,TREAT,DISEASE,C0264956
DB01393,DRUG,TREAT,DISEASE,C0857175
DB01393,DRUG,TREAT,DISEASE,C1956346
DB01393,DRUG,TREAT,DISEASE,C2712907
DB04951,DRUG,TREAT,DISEASE,C1800706
DB00507,DRUG,TREAT,DISEASE,C0011991
DB00507,DRUG,TREAT,DISEASE,C0021051
DB00708,DRUG,TREAT,DISEASE,C0030193
DB00214,DRUG,TREAT,DISEASE,C0012797
DB00214,DRUG,TREAT,DISEASE,C0013604
DB00214,DRUG,TREAT,DISEASE,C0018802
DB00214,DRUG,TREAT,DISEASE,C0020538
DB00214,DRUG,TREAT,DISEASE,C0022658
DB00214,DRUG,TREAT,DISEASE,C0022661
DB00214,DRUG,TREAT,DISEASE,C0023895
DB00214,DRUG,TREAT,DISEASE,C1565489
DB01189,DRUG,TREAT,DISEASE,C0003578
DB01189,DRUG,TREAT,DISEASE,C0010200
DB06794,DRUG,TREAT,DISEASE,C0009773
DB06794,DRUG,TREAT,DISEASE,C0022568
DB06794,DRUG,TREAT,DISEASE,C0022573
DB00732,DRUG,TREAT,DISEASE,C0026836
DB09220,DRUG,TREAT,DISEASE,C0002962
DB09220,DRUG,TREAT,DISEASE,C0010073
DB09220,DRUG,TREAT,DISEASE,C0027051
DB09220,DRUG,TREAT,DISEASE,C0151744
DB09220,DRUG,TREAT,DISEASE,C0340288
DB00716,DRUG,TREAT,DISEASE,C0004096
DB00716,DRUG,TREAT,DISEASE,C0004099
DB00716,DRUG,TREAT,DISEASE,C0006266
DB00716,DRUG,TREAT,DISEASE,C0009766
DB00716,DRUG,TREAT,DISEASE,C0010200
DB00716,DRUG,TREAT,DISEASE,C0027947
DB00716,DRUG,TREAT,DISEASE,C0033774
DB00716,DRUG,TREAT,DISEASE,C0085129
DB00716,DRUG,TREAT,DISEASE,C0264413
DB00716,DRUG,TREAT,DISEASE,C1319018
DB00802,DRUG,TREAT,DISEASE,C0026205
DB00802,DRUG,TREAT,DISEASE,C0026837
DB00802,DRUG,TREAT,DISEASE,C0030193
DB00802,DRUG,TREAT,DISEASE,C0035078
DB00802,DRUG,TREAT,DISEASE,C0042963
DB00802,DRUG,TREAT,DISEASE,C0235063
DB00802,DRUG,TREAT,DISEASE,C0235146
DB00802,DRUG,TREAT,DISEASE,C0428977
DB00802,DRUG,TREAT,DISEASE,C0520904
DB00802,DRUG,TREAT,DISEASE,C0948807
DB00802,DRUG,TREAT,DISEASE,C1565489
DB00419,DRUG,TREAT,DISEASE,C0017205
DB00419,DRUG,TREAT,DISEASE,C0020517
DB00419,DRUG,TREAT,DISEASE,C0577866
DB00641,DRUG,TREAT,DISEASE,C0001973
DB00641,DRUG,TREAT,DISEASE,C0002962
DB00641,DRUG,TREAT,DISEASE,C0007222
DB00641,DRUG,TREAT,DISEASE,C0007273
DB00641,DRUG,TREAT,DISEASE,C0007820
DB00641,DRUG,TREAT,DISEASE,C0010054
DB00641,DRUG,TREAT,DISEASE,C0010068
DB00641,DRUG,TREAT,DISEASE,C0011849
DB00641,DRUG,TREAT,DISEASE,C0018802
DB00641,DRUG,TREAT,DISEASE,C0020443
DB00641,DRUG,TREAT,DISEASE,C0020445
DB00641,DRUG,TREAT,DISEASE,C0020473
DB00641,DRUG,TREAT,DISEASE,C0020476
DB00641,DRUG,TREAT,DISEASE,C0020479
DB00641,DRUG,TREAT,DISEASE,C0020480
DB00641,DRUG,TREAT,DISEASE,C0020538
DB00641,DRUG,TREAT,DISEASE,C0020557
DB00641,DRUG,TREAT,DISEASE,C0020676
DB00641,DRUG,TREAT,DISEASE,C0023223
DB00641,DRUG,TREAT,DISEASE,C0023895
DB00641,DRUG,TREAT,DISEASE,C0025274
DB00641,DRUG,TREAT,DISEASE,C0025322
DB00641,DRUG,TREAT,DISEASE,C0027051
DB00641,DRUG,TREAT,DISEASE,C0027726
DB00641,DRUG,TREAT,DISEASE,C0028778
DB00641,DRUG,TREAT,DISEASE,C0038454
DB00641,DRUG,TREAT,DISEASE,C0085096
DB00641,DRUG,TREAT,DISEASE,C0154251
DB00641,DRUG,TREAT,DISEASE,C0242339
DB00641,DRUG,TREAT,DISEASE,C0264956
DB00641,DRUG,TREAT,DISEASE,C0342881
DB00641,DRUG,TREAT,DISEASE,C0342882
DB00641,DRUG,TREAT,DISEASE,C0549399
DB00641,DRUG,TREAT,DISEASE,C0595929
DB00641,DRUG,TREAT,DISEASE,C0851638
DB00641,DRUG,TREAT,DISEASE,C0858310
DB00641,DRUG,TREAT,DISEASE,C0858322
DB00641,DRUG,TREAT,DISEASE,C0860248
DB00789,DRUG,TREAT,DISEASE,C0014474
DB00789,DRUG,TREAT,DISEASE,C0017638
DB00789,DRUG,TREAT,DISEASE,C0021368
DB00789,DRUG,TREAT,DISEASE,C0025286
DB00789,DRUG,TREAT,DISEASE,C0027627
DB00789,DRUG,TREAT,DISEASE,C0027651
DB00789,DRUG,TREAT,DISEASE,C0027809
DB00789,DRUG,TREAT,DISEASE,C0032000
DB00789,DRUG,TREAT,DISEASE,C0033377
DB00789,DRUG,TREAT,DISEASE,C0035078
DB00789,DRUG,TREAT,DISEASE,C0039147
DB00789,DRUG,TREAT,DISEASE,C0241158
DB00789,DRUG,TREAT,DISEASE,C0280100
DB00243,DRUG,TREAT,DISEASE,C0002962
DB00243,DRUG,TREAT,DISEASE,C0011849
DB00243,DRUG,TREAT,DISEASE,C0018801
DB00243,DRUG,TREAT,DISEASE,C0024117
DB00243,DRUG,TREAT,DISEASE,C0340288
DB00243,DRUG,TREAT,DISEASE,C0600260
DB00243,DRUG,TREAT,DISEASE,C0948089
DB00243,DRUG,TREAT,DISEASE,C1565489
DB00724,DRUG,TREAT,DISEASE,C0004779
DB00724,DRUG,TREAT,DISEASE,C0007117
DB00724,DRUG,TREAT,DISEASE,C0009663
DB00724,DRUG,TREAT,DISEASE,C0022593
DB00724,DRUG,TREAT,DISEASE,C0022602
DB00724,DRUG,TREAT,DISEASE,C0026393
DB00724,DRUG,TREAT,DISEASE,C0027651
DB00724,DRUG,TREAT,DISEASE,C0030354
DB00724,DRUG,TREAT,DISEASE,C0042769
DB00724,DRUG,TREAT,DISEASE,C0043346
DB00724,DRUG,TREAT,DISEASE,C0085393
DB00724,DRUG,TREAT,DISEASE,C0343730
DB00724,DRUG,TREAT,DISEASE,C0858970
DB00724,DRUG,TREAT,DISEASE,C0862889
DB00885,DRUG,TREAT,DISEASE,C0009766
DB00885,DRUG,TREAT,DISEASE,C0033774
DB11868,DRUG,TREAT,DISEASE,C0014544
DB11868,DRUG,TREAT,DISEASE,C0014549
DB11868,DRUG,TREAT,DISEASE,C0014550
DB11868,DRUG,TREAT,DISEASE,C0036572
DB11868,DRUG,TREAT,DISEASE,C0270850
DB11868,DRUG,TREAT,DISEASE,C0270853
DB11868,DRUG,TREAT,DISEASE,C0494475
DB11868,DRUG,TREAT,DISEASE,C0751495
DB11868,DRUG,TREAT,DISEASE,C1096063
DB11868,DRUG,TREAT,DISEASE,C1565489
DB00187,DRUG,TREAT,DISEASE,C0004238
DB00187,DRUG,TREAT,DISEASE,C0004239
DB00187,DRUG,TREAT,DISEASE,C0020538
DB00187,DRUG,TREAT,DISEASE,C0039231
DB00187,DRUG,TREAT,DISEASE,C0039239
DB00187,DRUG,TREAT,DISEASE,C0039240
DB00187,DRUG,TREAT,DISEASE,C1956346
DB00210,DRUG,TREAT,DISEASE,C0001144
DB00210,DRUG,TREAT,DISEASE,C0221228
DB00210,DRUG,TREAT,DISEASE,C0263443
DB00990,DRUG,TREAT,DISEASE,C0006142
DB00990,DRUG,TREAT,DISEASE,C0024312
DB00990,DRUG,TREAT,DISEASE,C0153690
DB00990,DRUG,TREAT,DISEASE,C1096616
DB00990,DRUG,TREAT,DISEASE,C3495917
DB00744,DRUG,TREAT,DISEASE,C0004096
DB00744,DRUG,TREAT,DISEASE,C0023895
DB00369,DRUG,TREAT,DISEASE,C0001175
DB00369,DRUG,TREAT,DISEASE,C0010823
DB00369,DRUG,TREAT,DISEASE,C0017160
DB00369,DRUG,TREAT,DISEASE,C0032285
DB00369,DRUG,TREAT,DISEASE,C0035333
DB00369,DRUG,TREAT,DISEASE,C0206178
DB00369,DRUG,TREAT,DISEASE,C0221423
DB00597,DRUG,TREAT,DISEASE,C1565489
DB00963,DRUG,TREAT,DISEASE,C0021368
DB00963,DRUG,TREAT,DISEASE,C0151827
DB00963,DRUG,TREAT,DISEASE,C0162285
DB00963,DRUG,TREAT,DISEASE,C0392163
DB01238,DRUG,TREAT,DISEASE,C0001807
DB01238,DRUG,TREAT,DISEASE,C0002395
DB01238,DRUG,TREAT,DISEASE,C0004352
DB01238,DRUG,TREAT,DISEASE,C0004936
DB01238,DRUG,TREAT,DISEASE,C0005586
DB01238,DRUG,TREAT,DISEASE,C0013384
DB01238,DRUG,TREAT,DISEASE,C0022107
DB01238,DRUG,TREAT,DISEASE,C0022346
DB01238,DRUG,TREAT,DISEASE,C0033975
DB01238,DRUG,TREAT,DISEASE,C0036341
DB01238,DRUG,TREAT,DISEASE,C0036346
DB01238,DRUG,TREAT,DISEASE,C0085631
DB01238,DRUG,TREAT,DISEASE,C0221423
DB01238,DRUG,TREAT,DISEASE,C0233494
DB01238,DRUG,TREAT,DISEASE,C0233558
DB01238,DRUG,TREAT,DISEASE,C0338831
DB01238,DRUG,TREAT,DISEASE,C0349208
DB01238,DRUG,TREAT,DISEASE,C0474395
DB01238,DRUG,TREAT,DISEASE,C0497327
DB01238,DRUG,TREAT,DISEASE,C0853193
DB01238,DRUG,TREAT,DISEASE,C0860630
DB01238,DRUG,TREAT,DISEASE,C1269683
DB00710,DRUG,TREAT,DISEASE,C0004096
DB00710,DRUG,TREAT,DISEASE,C0005940
DB00710,DRUG,TREAT,DISEASE,C0006142
DB00710,DRUG,TREAT,DISEASE,C0006826
DB00710,DRUG,TREAT,DISEASE,C0013395
DB00710,DRUG,TREAT,DISEASE,C0016658
DB00710,DRUG,TREAT,DISEASE,C0017178
DB00710,DRUG,TREAT,DISEASE,C0020437
DB00710,DRUG,TREAT,DISEASE,C0027627
DB00710,DRUG,TREAT,DISEASE,C0027651
DB00710,DRUG,TREAT,DISEASE,C0029456
DB00710,DRUG,TREAT,DISEASE,C0029458
DB00710,DRUG,TREAT,DISEASE,C0030920
DB00710,DRUG,TREAT,DISEASE,C0153690
